Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Porsche Panamera Diesel,2015,60.95,158.0,54996,Diesel,Individual,Automatic,0
Maruti Ertiga VDI,2016,8.2,11.0,86000,Diesel,Individual,Manual,1
Volkswagen Polo Diesel Trendline 1.2L,2011,2.9,5.5,77000,Diesel,Individual,Manual,0
Mahindra Scorpio VLX AT AIRBAG BSIV,2011,6,18.6,50000,Diesel,Individual,Automatic,0
Honda City i-DTEC SV,2015,5.49,12.2,39000,Diesel,Individual,Manual,0
Mahindra XUV500 W8 2WD,2015,9,15.4,83000,Diesel,Individual,Manual,0
Volkswagen Vento 1.6 Highline,2016,7.7,11.6,33000,Petrol,Individual,Manual,0
Ford Figo Diesel Titanium,2011,2.5,6.2,169000,Diesel,Individual,Manual,0
Hyundai Santro Xing GL Plus,2012,2.35,3.5,53000,Petrol,Individual,Manual,0
Maruti Wagon R VXI,2015,4.65,5.9,43053,Petrol,Individual,Manual,0
Hyundai Verna VTVT 1.6 SX,2014,7.75,12.3,46676,Petrol,Individual,Manual,0
Maruti Alto K10 LXI,2014,2.93,3.9,51349,Petrol,Individual,Manual,0
Maruti Wagon R LXI BSIII,2008,1.75,3.4,82500,Petrol,Individual,Manual,0
Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,2011,4.49,18.6,77001,Diesel,Individual,Manual,0
Hyundai i10 Asta,2011,2.49,8.5,43000,Petrol,Individual,Manual,0
Honda Brio VX AT,2013,5.4,6.9,47000,Petrol,Individual,Automatic,0
Audi Q3 30 TDI Premium FWD,2018,32.73,44.8,22060,Diesel,Individual,Automatic,0
Audi A4 35 TDI Premium Plus,2015,21.66,50.4,13506,Diesel,Individual,Automatic,0
Renault KWID RXT Optional,2016,2.99,4.8,16000,Petrol,Individual,Manual,0
Honda Amaze S Petrol,2013,3.15,7.4,32576,Petrol,Individual,Manual,0
Maruti Alto LXi,2010,1.5,5.5,66000,Petrol,Individual,Manual,0
Audi A6 2011-2015 2.0 TDI Premium Plus,2013,19.8,46.5,56500,Diesel,Individual,Automatic,0
Datsun redi-GO T Option,2017,3.31,4.0,27509,Petrol,Individual,Manual,0
Skoda Superb Style 1.8 TSI AT,2016,17.85,33.4,53000,Petrol,Individual,Automatic,0
Maruti Celerio VXI AT,2015,4.25,5.7,26725,Petrol,Individual,Automatic,0
Maruti Ertiga VDI,2014,5.85,9.9,45617,Diesel,Individual,Manual,0
Mercedes-Benz A Class A180 CDI,2013,13,26.2,37000,Diesel,Individual,Automatic,0
Renault KWID RXT,2015,2.65,4.6,28000,Petrol,Individual,Manual,0
Renault KWID RXT,2017,3,4.6,4700,Petrol,Individual,Manual,0
Toyota Innova Crysta 2.8 ZX AT,2016,19.6,26.6,42000,Diesel,Individual,Automatic,0
Volkswagen Polo Petrol Comfortline 1.2L,2013,3.76,6.2,51167,Petrol,Individual,Manual,0
Hyundai i20 Sportz 1.2,2015,5.76,8.0,40901,Petrol,Individual,Manual,0
Mahindra XUV500 W8 2WD,2013,9.75,15.4,71231,Diesel,Individual,Manual,1
Maruti Wagon R VXI AMT,2018,4.45,6.1,1997,Petrol,Individual,Automatic,0
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,8.85,12.0,47300,Diesel,Individual,Manual,0
Hyundai Santro Xing GL,2012,2.15,3.5,61449,Petrol,Individual,Manual,0
Volkswagen Vento Diesel Comfortline,2013,4.89,10.0,47910,Diesel,Individual,Manual,0
Mahindra XUV500 W8 2WD,2013,7.25,15.4,44000,Diesel,Individual,Manual,0
Maruti Ertiga VDI,2014,7.56,11.4,53817,Diesel,Individual,Manual,0
Mahindra XUV500 W8 2WD,2013,6.82,15.4,61591,Diesel,Individual,Manual,0
Ford Figo Diesel ZXI,2014,3.25,6.1,59327,Diesel,Individual,Manual,0
Hyundai i20 1.2 Magna,2014,4.07,7.1,44612,Petrol,Individual,Manual,0
Toyota Innova Crysta 2.8 ZX AT,2016,18,24.6,42388,Diesel,Individual,Automatic,0
BMW X1 xDrive 20d M Sport,2017,29,50.3,27001,Diesel,Individual,Automatic,0
Maruti Swift DDiS VDI,2019,8.4,7.2,41075,Diesel,Individual,Manual,0
Honda Amaze SX i-VTEC,2016,5.25,7.2,37000,Petrol,Individual,Manual,0
Hyundai Grand i10 1.2 Kappa Sportz,2017,5.87,7.5,38712,Petrol,Individual,Manual,0
Volkswagen Vento Diesel Comfortline,2014,5.36,10.0,52400,Diesel,Individual,Manual,0
Volkswagen Vento Petrol Highline AT,2014,5.41,14.4,32283,Petrol,Individual,Automatic,1
Hyundai i20 1.2 Magna,2010,3.65,7.1,52000,Petrol,Individual,Manual,0
Honda Brio VX AT,2016,5.25,6.9,32000,Petrol,Individual,Automatic,0
Maruti Wagon R LXI BSIII,2004,0.85,3.4,82000,Petrol,Individual,Manual,0
Skoda Superb Elegance 1.8 TSI AT,2015,13.65,22.3,34000,Petrol,Individual,Automatic,0
Maruti Swift ZXI Plus,2018,7.75,8.2,2000,Petrol,Individual,Manual,0
Toyota Innova Crysta 2.4 VX MT 8S,2019,21.42,24.0,31271,Diesel,Individual,Manual,0
Maruti Swift VDI BSIV,2014,5.21,7.4,24000,Diesel,Individual,Manual,0
Toyota Innova 2.5 GX (Diesel) 7 Seater,2009,7.5,12.5,147000,Diesel,Individual,Manual,0
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2017,12.83,12.5,57539,Diesel,Individual,Manual,0
Skoda Rapid 1.5 TDI Ambition,2012,4.1,13.7,54500,Diesel,Individual,Manual,0
Toyota Innova Crysta 2.4 ZX MT,2016,16.5,23.1,54000,Diesel,Individual,Manual,0
Hyundai Xcent 1.1 CRDi S,2016,5.95,8.1,29000,Diesel,Individual,Manual,0
Audi A4 2.0 TDI Multitronic,2011,11,31.8,58000,Diesel,Individual,Automatic,0
Hyundai i10 Sportz 1.2 AT,2011,3.1,6.8,70816,Petrol,Individual,Automatic,0
Toyota Etios VXD,2012,4.75,9.0,111000,Diesel,Individual,Manual,0
Toyota Corolla Altis GL MT,2016,14.6,17.7,33690,Petrol,Individual,Manual,0
Audi A6 2011-2015 2.0 TDI Premium Plus,2012,17.5,46.5,50000,Diesel,Individual,Automatic,0
Hyundai Grand i10 Sportz,2017,6.04,6.6,47774,Petrol,Individual,Manual,0
Tata Tiago 1.2 Revotron XZ WO Alloy,2017,5,6.3,16500,Petrol,Individual,Manual,0
Honda Amaze V Petrol,2018,6.7,8.2,6000,Petrol,Individual,Manual,0
Audi A4 35 TDI Premium,2015,25,43.4,60000,Diesel,Individual,Automatic,0
Volkswagen Vento Petrol Highline AT,2011,3.75,14.4,97320,Petrol,Individual,Automatic,0
Maruti Wagon R LXI,2010,2.45,5.0,12000,Petrol,Individual,Manual,0
Maruti Wagon R LXI CNG,2014,3.77,6.4,68365,CNG,Individual,Manual,0
Hyundai i10 Asta,2015,3.9,8.5,75915,Petrol,Individual,Manual,0
Toyota Corolla Altis G,2008,3.5,17.7,86000,Petrol,Individual,Manual,1
Tata Indica V2 eLS,2016,1.8,4.7,80103,Diesel,Individual,Manual,0
Hyundai Grand i10 1.2 Kappa Magna,2018,4.8,6.4,4500,Petrol,Individual,Manual,0
Hyundai Grand i10 1.2 Kappa Asta,2017,5.66,7.5,51223,Petrol,Individual,Manual,0
Ford Mustang V8,2018,56.8,83.9,21290,Petrol,Individual,Automatic,0
Toyota Innova Crysta 2.8 GX AT,2019,19.4,20.7,14076,Diesel,Individual,Automatic,0
Maruti Zen Estilo VXI BSIII,2007,1.11,3.8,64000,Petrol,Individual,Manual,0
Maruti Celerio VXI AT,2015,3.9,5.7,50000,Petrol,Individual,Automatic,0
Maruti Celerio VXI AT,2014,4.3,5.7,44000,Petrol,Individual,Automatic,0
Hyundai Grand i10 1.2 Kappa Asta,2017,5.99,7.8,22500,Petrol,Individual,Manual,0
Hyundai i20 1.2 Magna Executive,2017,6,7.1,17431,Petrol,Individual,Manual,0
Honda Amaze SX i-VTEC,2014,4.25,7.2,29000,Petrol,Individual,Manual,0
Honda Amaze S Diesel,2013,3.3,8.5,46500,Diesel,Individual,Manual,0
Maruti Wagon R VXI,2017,4.5,5.4,39867,Petrol,Individual,Manual,0
Hyundai Xcent 1.1 CRDi SX Option,2014,6,8.1,65000,Diesel,Individual,Manual,0
Skoda Superb Style 2.0 TDI AT,2015,15.5,36.9,19000,Diesel,Individual,Automatic,0
Volkswagen Vento 1.5 TDI Comfortline,2012,3.4,11.2,34000,Diesel,Individual,Manual,0
Hyundai Verna VTVT 1.6 SX Option,2016,7.97,13.6,52378,Petrol,Individual,Manual,0
Honda Amaze S i-Dtech,2015,5.43,7.8,60334,Diesel,Individual,Manual,0
Hyundai i20 Magna Optional 1.2,2013,4.45,7.1,445000,Petrol,Individual,Manual,0
Maruti Dzire AMT ZDI Plus,2018,8.55,10.7,64035,Diesel,Individual,Automatic,0
Hyundai i10 Sportz 1.2,2014,4.49,6.4,47439,Petrol,Individual,Manual,0
Tata Nano XTA,2016,2.8,4.2,29000,Petrol,Individual,Automatic,0
Maruti Eeco 7 Seater Standard,2016,3.75,4.9,55000,Petrol,Individual,Manual,0
Audi A4 New 2.0 TDI Multitronic,2012,10.2,31.8,60000,Diesel,Individual,Automatic,1
Mitsubishi Pajero Sport 4X4,2015,16.42,34.6,53497,Diesel,Individual,Manual,0
Mahindra XUV500 W8 2WD,2012,7.21,15.4,95000,Diesel,Individual,Manual,0
Toyota Innova 2.5 V Diesel 8-seater,2015,13.5,9.6,100000,Diesel,Individual,Manual,0
Mercedes-Benz GLE 350d,2016,65,92.8,29000,Diesel,Individual,Automatic,0
Maruti Wagon R VXI AMT,2017,3.95,5.8,17000,Petrol,Individual,Automatic,0
BMW 3 Series 320d,2011,10.5,47.9,51000,Diesel,Individual,Automatic,0
Honda Amaze S i-Dtech,2013,4.25,7.8,63000,Diesel,Individual,Manual,1
BMW 5 Series 520d Luxury Line,2011,17.27,63.7,51602,Diesel,Individual,Automatic,0
BMW 3 Series Luxury Line,2016,27,62.1,70000,Diesel,Individual,Automatic,1
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2013,21,43.1,25000,Diesel,Individual,Automatic,1
Honda Jazz V,2017,6.8,8.7,36973,Petrol,Individual,Manual,0
Maruti Wagon R VXI,2014,3.16,5.6,43628,Petrol,Individual,Manual,0
Jaguar XF 2.2 Litre Luxury,2015,26.52,51.9,27001,Diesel,Individual,Automatic,0
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,11.5,12.9,3300,Diesel,Individual,Automatic,0
Maruti Alto K10 LXI,2016,3,3.9,35027,Petrol,Individual,Manual,0
Hyundai Creta 1.6 CRDi SX Option,2016,13.25,13.7,51000,Diesel,Individual,Manual,0
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,13.5,19.9,107000,Diesel,Individual,Manual,1
Hyundai i20 1.2 Magna,2011,2.5,7.1,36000,Petrol,Individual,Manual,0
Hyundai Santro Xing GLS,2009,1.55,3.5,136642,Petrol,Individual,Manual,1
Hyundai Santro Xing GLS,2011,2.59,3.5,60000,Petrol,Individual,Manual,0
Maruti Vitara Brezza ZDi,2017,9.75,11.0,45000,Diesel,Individual,Manual,0
Audi A4 35 TDI Technology Edition,2019,32.91,42.4,38163,Diesel,Individual,Automatic,0
Maruti Swift VDI BSIV,2015,3.55,7.4,45000,Diesel,Individual,Manual,0
BMW X1 sDrive 20d xLine,2019,36.64,48.2,15456,Diesel,Individual,Automatic,0
Honda Amaze S i-Dtech,2014,4.35,7.8,61297,Diesel,Individual,Manual,0
Hyundai Creta 1.6 CRDi SX Option,2017,13.78,13.7,60083,Diesel,Individual,Manual,0
Maruti Swift VDI,2013,4.33,6.9,88000,Diesel,Individual,Manual,0
Hyundai Grand i10 1.2 CRDi Asta,2015,5.43,8.7,81828,Diesel,Individual,Manual,0
Audi A4 2.0 TDI Multitronic,2015,23,31.8,13000,Diesel,Individual,Automatic,0
Maruti Swift Ldi BSIV,2009,2.49,6.0,140000,Diesel,Individual,Manual,1
Maruti Swift LDI Optional,2015,4.5,6.0,130000,Diesel,Individual,Manual,0
Renault KWID 1.0 RXT Optional,2016,3,4.8,26000,Petrol,Individual,Manual,0
Renault KWID RXT,2016,3.8,4.6,25000,Petrol,Individual,Manual,0
Honda Amaze VX i-DTEC,2013,3.75,8.9,75348,Diesel,Individual,Manual,0
Maruti Celerio VXI AT,2014,3.75,5.7,46559,Petrol,Individual,Automatic,0
Jaguar XF 2.2 Litre Luxury,2013,24,51.9,46000,Diesel,Individual,Automatic,1
Honda WRV i-VTEC VX,2017,8.9,10.8,15000,Petrol,Individual,Manual,0
Volkswagen Vento 1.6 Comfortline,2012,3.59,11.1,60818,Petrol,Individual,Manual,0
Hyundai Santro Xing GLS,2010,1.7,3.7,75000,Petrol,Individual,Manual,1
Maruti Alto LXi BSII,2003,0.95,5.5,69966,Petrol,Individual,Manual,0
Maruti Ertiga VXI,2012,5.35,8.9,25000,Petrol,Individual,Manual,0
Volkswagen Vento 1.5 TDI Comfortline AT,2014,7.5,10.0,75000,Diesel,Individual,Automatic,0
Audi A4 35 TDI Technology Edition,2015,27,42.4,30000,Diesel,Individual,Automatic,0
Maruti Ertiga VDI,2016,7.64,11.3,54161,Diesel,Individual,Manual,0
Maruti Alto LXi BSII,2011,2.4,5.5,28619,Petrol,Individual,Manual,0
Maruti Alto LXi BSIII,2011,2.39,5.5,64000,Petrol,Individual,Manual,0
Volkswagen Vento 1.6 Comfortline,2018,7.64,11.5,20488,Petrol,Individual,Manual,1
Land Rover Freelander 2 TD4 SE,2012,16.5,36.5,119203,Diesel,Individual,Automatic,0
Toyota Fortuner 2.8 2WD MT,2017,28.85,37.2,72668,Diesel,Individual,Manual,0
Maruti Swift VDI,2013,4.65,6.9,35000,Diesel,Individual,Manual,0
Toyota Etios Cross 1.4L VD,2014,5.75,10.0,57464,Diesel,Individual,Manual,0
Toyota Innova Crysta 2.8 ZX AT,2016,19.5,27.0,80000,Diesel,Individual,Automatic,0
Toyota Etios VXD,2015,5,9.0,65000,Diesel,Individual,Manual,1
Ford Ecosport 1.5 DV5 MT Titanium Optional,2013,5.75,11.2,92250,Diesel,Individual,Manual,1
Hyundai Xcent 1.2 VTVT E,2018,5,6.7,40000,Petrol,Individual,Manual,0
Mahindra XUV500 W8 2WD,2013,7.25,15.4,55886,Diesel,Individual,Manual,0
Hyundai Verna VTVT 1.6 SX Option,2019,11.88,13.6,12336,Petrol,Individual,Manual,0
Nissan Micra Active XV,2018,4,7.0,24000,Petrol,Individual,Manual,0
Honda Brio VX AT,2016,5.1,6.9,32198,Petrol,Individual,Automatic,0
Toyota Innova 2.5 GX (Diesel) 7 Seater,2014,12.5,12.5,92247,Diesel,Individual,Manual,0
Volkswagen Vento 1.5 TDI Highline,2011,2.9,14.3,121311,Diesel,Individual,Manual,0
Maruti Ertiga SHVS VDI,2017,9.75,9.8,17400,Diesel,Individual,Manual,0
Honda Amaze S i-Dtech,2013,4.75,7.8,61510,Diesel,Individual,Manual,0
Hyundai Santro Xing XL eRLX Euro III,2005,0.95,3.4,45000,Petrol,Individual,Manual,0
Skoda Superb Elegance 1.8 TSI AT,2014,11.95,22.3,65000,Petrol,Individual,Automatic,0
Maruti Wagon R LXI BS IV,2011,2.5,5.5,68000,Petrol,Individual,Manual,0
Tata Tiago 1.2 Revotron XT Option,2019,5.85,6.2,16698,Petrol,Individual,Manual,0
Ford Figo Diesel EXI,2013,2.55,5.7,54000,Diesel,Individual,Manual,0
Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,2016,42,74.5,52000,Diesel,Individual,Automatic,0
Audi A6 2.7 TDI,2010,11.5,38.7,35010,Diesel,Individual,Automatic,0
Hyundai Creta 1.6 CRDi SX Option,2015,10.9,13.7,78046,Diesel,Individual,Manual,0
Maruti Ertiga VXI,2014,6.25,8.9,69192,Petrol,Individual,Manual,0
Maruti Swift VDI,2014,3.9,6.9,47000,Diesel,Individual,Manual,0
Hyundai Elite i20 Sportz Plus,2017,6.28,8.0,37460,Petrol,Individual,Manual,0
Mercedes-Benz S-Class S 350 d,2011,30,171.0,47140,Diesel,Individual,Automatic,1
Mercedes-Benz B Class B200 CDI,2016,19.9,28.3,36610,Diesel,Individual,Automatic,0
Hyundai Creta 1.6 SX Option Diesel,2016,10.8,19.2,93000,Diesel,Individual,Manual,0
Maruti Alto LXI,2007,1.75,5.5,52195,Petrol,Individual,Manual,0
Audi A3 35 TDI Premium,2016,19.25,30.2,20003,Diesel,Individual,Automatic,0
Ford Figo Diesel ZXI,2011,3.2,6.1,30000,Diesel,Individual,Manual,0
Volvo V40 D3 R Design,2015,24,37.9,38000,Diesel,Individual,Automatic,1
BMW 3 Series Luxury Line,2018,37.92,58.7,21936,Diesel,Individual,Automatic,0
Volkswagen Vento Petrol Highline AT,2013,5.25,14.4,41000,Petrol,Individual,Automatic,0
Mahindra XUV500 W8 2WD,2012,6.5,15.4,47629,Diesel,Individual,Manual,0
Skoda Superb Style 1.8 TSI AT,2013,7.25,32.5,80000,Petrol,Individual,Automatic,1
Maruti Swift VDI,2012,4.5,6.9,94868,Diesel,Individual,Manual,0
Mahindra Thar CRDe,2017,9.66,11.7,28599,Diesel,Individual,Manual,0
Volkswagen Vento Diesel Comfortline,2012,3.5,10.0,75000,Diesel,Individual,Manual,2
Hyundai Elantra CRDi SX,2019,15.57,18.9,41871,Diesel,Individual,Manual,0
Datsun redi-GO T,2016,2.25,4.0,15000,Petrol,Individual,Manual,0
Volkswagen Polo Petrol Comfortline 1.2L,2012,3.65,6.2,64806,Petrol,Individual,Manual,0
Maruti Alto K10 VXI,2015,3.46,4.1,23876,Petrol,Individual,Manual,0
Honda Amaze S i-Dtech,2014,4.5,7.8,71000,Diesel,Individual,Manual,1
Maruti Swift VDI,2014,3.95,6.9,25000,Diesel,Individual,Manual,0
Maruti Alto LXi BSII,2008,1.1,5.5,54000,Petrol,Individual,Manual,0
BMW 3 Series 320d,2011,13.95,47.2,89000,Diesel,Individual,Automatic,0
Maruti Wagon R VXI 1.2,2014,2.8,5.6,37000,Petrol,Individual,Manual,0
Audi A4 2.0 TDI,2013,19.5,43.1,52000,Diesel,Individual,Automatic,0
Mahindra Scorpio VLX 2WD AT BSIV,2013,8,18.6,86000,Diesel,Individual,Automatic,0
Ford Figo Diesel EXI,2010,1.9,5.7,107389,Diesel,Individual,Manual,1
Audi A4 35 TDI Technology,2017,43,55.6,14000,Diesel,Individual,Automatic,0
Maruti Alto K10 2010-2014 VXI,2013,2.65,3.4,30131,Petrol,Individual,Manual,0
Hyundai Santro D Lite,2001,0.7,4.6,140000,Petrol,Individual,Manual,2
Hyundai Xcent 1.1 CRDi S,2017,6.83,8.1,32257,Diesel,Individual,Manual,0
Honda Amaze S i-Dtech,2016,5.77,7.8,46983,Diesel,Individual,Manual,0
Maruti Swift Vdi BSIII,2008,3.1,6.9,107000,Diesel,Individual,Manual,1
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,16.25,36.9,88000,Diesel,Individual,Automatic,0
Mahindra XUV500 W8 2WD,2011,6.4,15.4,128000,Diesel,Individual,Manual,2
Maruti Baleno Alpha,2016,6.95,8.8,16000,Petrol,Individual,Manual,0
Tata Nexon 1.2 Revotron XZ Plus,2018,9.62,11.1,17477,Petrol,Individual,Manual,0
Hyundai i20 Sportz 1.2,2016,6.79,8.0,16725,Petrol,Individual,Manual,0
Maruti Wagon R LXI,2014,3.01,4.6,52431,Petrol,Individual,Manual,0
Maruti Vitara Brezza ZDi Plus,2018,10.19,11.6,57078,Diesel,Individual,Manual,0
Honda Amaze S i-Dtech,2016,5.25,7.8,47471,Diesel,Individual,Manual,0
Maruti Baleno Alpha Diesel,2017,8.4,10.6,24000,Diesel,Individual,Manual,0
Chevrolet Beat Diesel,2012,2.5,3.9,72921,Diesel,Individual,Manual,0
Ford Figo Diesel Titanium,2014,3.25,6.2,33000,Diesel,Individual,Manual,1
Maruti Celerio VXI AT,2016,4.25,5.7,36789,Petrol,Individual,Automatic,0
Maruti Baleno Alpha CVT,2018,8.85,10.3,3000,Petrol,Individual,Automatic,0
Honda City i-VTEC VX,2017,10,12.7,29000,Petrol,Individual,Manual,0
Hyundai Creta 1.6 CRDi SX Option,2016,12.26,13.7,52553,Diesel,Individual,Manual,0
Hyundai Xcent 1.1 CRDi SX,2014,3.99,8.1,58000,Diesel,Individual,Manual,1
Mercedes-Benz GLC 220d 4MATIC Style,2017,46.95,59.8,24000,Diesel,Individual,Automatic,0
Ford Figo Diesel EXI,2015,3.8,5.7,65542,Diesel,Individual,Manual,0
Maruti Wagon R LXI CNG,2014,3,6.4,58000,CNG,Individual,Manual,0
Hyundai i20 Sportz 1.2,2016,5.75,8.0,24001,Petrol,Individual,Manual,0
Audi A4 New 2.0 TDI Multitronic,2008,9.75,31.8,17000,Diesel,Individual,Automatic,0
Hyundai Creta 1.6 SX Option Executive,2018,13.25,17.7,44383,Petrol,Individual,Manual,0
Hyundai Creta 1.6 SX,2016,9.7,14.2,69000,Petrol,Individual,Manual,0
Maruti Dzire AMT VDI,2018,8.37,9.6,25082,Diesel,Individual,Automatic,0
Chevrolet Beat Diesel LT,2012,2.7,3.9,61250,Diesel,Individual,Manual,0
Audi A4 35 TDI Premium Plus,2014,24.37,53.1,28469,Diesel,Individual,Automatic,0
Maruti Swift VDI,2012,3.9,6.9,160000,Diesel,Individual,Manual,1
Maruti Swift Ldi BSIII,2008,3,6.0,100000,Diesel,Individual,Manual,1
Ford Aspire Titanium Diesel,2017,6,8.9,60048,Diesel,Individual,Manual,0
Maruti Alto LXi,2011,1.5,5.5,100000,Petrol,Individual,Manual,0
Volkswagen Polo Petrol Comfortline 1.2L,2013,2.8,6.2,38000,Petrol,Individual,Manual,0
Maruti Dzire AMT ZXI Plus,2019,8.3,10.3,8018,Petrol,Individual,Automatic,0
Mahindra Scorpio VLX,2010,5.25,18.6,144400,Diesel,Individual,Manual,2
Maruti Swift Vdi BSIII,2010,2.9,6.9,152000,Diesel,Individual,Manual,0
Tata Tiago AMT 1.2 Revotron XZA,2018,5,6.9,2000,Petrol,Individual,Automatic,0
BMW 5 Series 2003-2012 525d,2011,19.99,45.5,101999,Diesel,Individual,Automatic,0
Hyundai Verna CRDi 1.6 SX Option,2008,2.9,15.6,109606,Diesel,Individual,Manual,0
Maruti Alto K10 2010-2014 VXI,2011,2.2,3.4,81000,Petrol,Individual,Manual,0
Honda Amaze V CVT Petrol,2019,8.86,9.5,25717,Petrol,Individual,Automatic,0
Honda Jazz VX,2017,7.9,9.1,8000,Petrol,Individual,Manual,0
Hyundai Creta 1.6 SX Option Diesel,2019,16.27,19.2,24864,Diesel,Individual,Manual,0
Honda Amaze VX i-DTEC,2013,3.9,8.9,38001,Diesel,Individual,Manual,0
BMW 5 Series 530d M Sport,2016,48,78.3,27000,Diesel,Individual,Automatic,0
Audi A3 35 TDI Premium Plus,2016,18.9,42.9,39000,Diesel,Individual,Automatic,0
Toyota Innova 2.5 V Diesel 7-seater,2011,7,9.6,68000,Diesel,Individual,Manual,1
BMW 5 Series 2003-2012 525d,2007,10.5,45.5,120000,Diesel,Individual,Automatic,0
Mahindra XUV500 W8 2WD,2014,10.09,15.4,86091,Diesel,Individual,Manual,0
Volkswagen Polo 1.5 TDI Comfortline,2015,4.91,9.6,66000,Diesel,Individual,Manual,0
BMW X3 xDrive 20d xLine,2017,32.57,64.8,36723,Diesel,Individual,Automatic,0
Hyundai i20 1.2 Magna,2010,2.75,7.1,57500,Petrol,Individual,Manual,0
Maruti Swift VDI BSIV,2013,4.35,7.4,87192,Diesel,Individual,Manual,0
Audi Q7 45 TDI Quattro Technology,2017,68,99.9,59500,Diesel,Individual,Automatic,0
Honda Jazz VX Diesel,2017,8.4,11.1,17151,Diesel,Individual,Manual,0
Land Rover Freelander 2 TD4 SE,2013,26,36.5,46000,Diesel,Individual,Automatic,1
Audi A4 2.0 TDI 177 Bhp Technology Edition,2014,26,41.5,29000,Diesel,Individual,Automatic,0
Maruti Vitara Brezza LDi,2018,8.39,8.6,32539,Diesel,Individual,Manual,0
Hyundai i10 Sportz 1.2,2015,2.85,6.4,18000,Petrol,Individual,Manual,0
Land Rover Discovery Sport TD4 HSE 7S,2019,56.14,69.2,24013,Diesel,Individual,Automatic,0
Audi A4 2.0 TDI Premium Sport Limited Edition,2015,25.81,43.1,44811,Diesel,Individual,Automatic,0
Jeep Compass 2.0 Sport,2017,15,18.5,27000,Diesel,Individual,Manual,0
Tata Nano Twist XT,2014,1,2.5,18050,Petrol,Individual,Manual,1
Maruti Vitara Brezza ZDi,2017,9.05,9.9,58829,Diesel,Individual,Manual,0
Maruti Celerio LXI MT,2018,3.75,4.9,30000,Petrol,Individual,Manual,0
Maruti Swift VDI BSIV W ABS,2016,5.99,7.4,64000,Diesel,Individual,Manual,0
Mahindra XUV500 W8 2WD,2014,8,15.4,74345,Diesel,Individual,Manual,0
Volkswagen Polo Diesel Trendline 1.2L,2013,3.25,5.5,45000,Diesel,Individual,Manual,0
Maruti Vitara Brezza ZDi,2017,9.88,11.0,21789,Diesel,Individual,Manual,0
Hyundai Elite i20 Asta Option,2019,8.78,9.8,21134,Petrol,Individual,Manual,0
Maruti Dzire VDI,2013,5.5,9.1,68434,Diesel,Individual,Manual,0
Maruti Alto K10 VXI,2014,2.1,4.5,17000,Petrol,Individual,Manual,0
Hyundai Verna CRDi 1.6 SX Option,2013,5.5,15.6,79225,Diesel,Individual,Manual,0
Toyota Fortuner 4x2 Manual,2013,16.1,32.6,65000,Diesel,Individual,Manual,0
Maruti Alto K10 2010-2014 VXI,2012,2.81,3.4,65349,Petrol,Individual,Manual,0
Audi A4 1.8 TFSI Technology Edition,2012,17.5,37.1,80000,Petrol,Individual,Automatic,0
Maruti Wagon R VXI,2019,5.34,5.1,31817,Petrol,Individual,Manual,0
Mercedes-Benz GLE 250d,2016,49,79.4,50000,Diesel,Individual,Automatic,0
Tata Zest Quadrajet 1.3 75PS XE,2017,3.75,7.9,45000,Diesel,Individual,Manual,0
Mercedes-Benz GLE 350d,2016,60.75,95.1,28541,Diesel,Individual,Automatic,0
Toyota Fortuner 4x2 Manual,2015,20.5,32.6,99000,Diesel,Individual,Manual,0
Nissan Micra XV CVT,2011,2.65,8.7,44000,Petrol,Individual,Automatic,0
Maruti Alto LXi,2008,1.09,5.5,42000,Petrol,Individual,Manual,0
Tata Zest Revotron 1.2 XT,2015,5.27,8.7,27000,Petrol,Individual,Manual,0
Honda Jazz VX Diesel,2016,7.4,10.8,14980,Diesel,Individual,Manual,0
Renault KWID RXT,2016,2.75,4.6,12500,Petrol,Individual,Manual,0
Maruti Swift VDI BSIV,2014,5.85,7.4,89000,Diesel,Individual,Manual,0
Mercedes-Benz CLA 200 CDI Sport,2017,27,42.4,39000,Diesel,Individual,Automatic,0
Volkswagen Polo Diesel Trendline 1.2L,2012,3.9,5.5,72003,Diesel,Individual,Manual,0
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,6.55,11.2,135670,Diesel,Individual,Manual,0
Toyota Corolla Altis 1.8 GL,2015,10.77,23.4,53920,Petrol,Individual,Manual,0
Mahindra XUV500 W8 2WD,2014,7.5,15.4,58000,Diesel,Individual,Manual,0
BMW 5 Series 530d M Sport,2010,11.75,79.8,58000,Diesel,Individual,Automatic,0
Maruti Celerio CNG VXI MT,2015,3.8,5.9,64687,CNG,Individual,Manual,0
Audi A4 2.0 TDI,2011,18,43.1,54000,Diesel,Individual,Automatic,0
Skoda Superb Elegance 1.8 TSI AT,2009,4.95,22.3,75000,Petrol,Individual,Automatic,1
